Year,Quarter,Month,Airport_Code,City,State,Departures_Performed,Arrivals_Performed,Total_Operations
2024,4,11,1192102,GJT,CO,0.0,9.0,9.0
2024,4,11,1195302,GNV,FL,0.0,12.0,12.0
2024,4,11,1197302,GPT,MS,0.0,12.0,12.0
2024,4,11,1197705,GRB,WI,0.0,7.0,7.0
2024,4,11,1198002,GRI,NE,0.0,2.0,2.0
2024,4,11,1198202,GRK,TX,0.0,5.0,5.0
2024,4,11,1198603,GRR,MI,0.0,81.0,81.0
2024,4,11,1199502,GSO,NC,0.0,54.0,54.0
2024,4,11,1199603,GSP,SC,0.0,81.0,81.0
2024,4,11,1200305,GTF,MT,0.0,4.0,4.0
2024,4,11,1200704,GTR,MS,0.0,6.0,6.0
2024,4,11,1201206,GUC,CO,0.0,1.0,1.0
2024,4,11,1201602,GUM,TT,0.0,2.0,2.0
2024,4,11,1209402,HDN,CO,0.0,3.0,3.0
2024,4,11,1211902,HGR,MD,0.0,2.0,2.0
2024,4,11,1212402,HHH,SC,0.0,4.0,4.0
2024,4,11,1212903,HIB,MN,0.0,1.0,1.0
2024,4,11,1215605,HLN,MT,0.0,2.0,2.0
2024,4,11,1217305,HNL,HI,0.0,323.0,323.0
2024,4,11,1217705,HOB,NM,0.0,2.0,2.0
2024,4,11,1219103,HOU,TX,0.0,261.0,261.0
2024,4,11,1219702,HPN,NY,0.0,67.0,67.0
2024,4,11,1220605,HRL,TX,0.0,20.0,20.0
2024,4,11,1221702,HSV,AL,0.0,30.0,30.0
2024,4,11,1222305,HTS,WV,0.0,2.0,2.0
2024,4,11,1225502,HYS,KS,0.0,1.0,1.0
2024,4,11,1226402,IAD,VA,0.0,210.0,210.0
2024,4,11,1226505,IAG,NY,0.0,1.0,1.0
2024,4,11,1226603,IAH,TX,0.0,364.0,364.0
2024,4,11,1227805,ICT,KS,0.0,34.0,34.0
2024,4,11,1228002,IDA,ID,0.0,10.0,10.0
2024,4,11,1232305,ILM,NC,0.0,42.0,42.0
2024,4,11,1233502,IMT,MI,0.0,1.0,1.0
2024,4,11,1233904,IND,IN,0.0,250.0,250.0
2024,4,11,1234305,INL,MN,0.0,1.0,1.0
2024,4,11,1239103,ISP,NY,0.0,25.0,25.0
2024,4,11,1239703,ITH,NY,0.0,4.0,4.0
2024,4,11,1240203,ITO,HI,0.0,35.0,35.0
2024,4,11,1244102,JAC,WY,0.0,12.0,12.0
2024,4,11,1244807,JAN,MS,0.0,32.0,32.0
2024,4,11,1245102,JAX,FL,0.0,158.0,158.0
2024,4,11,1247805,JFK,NY,0.0,742.0,742.0
2024,4,11,1251103,JLN,MO,0.0,1.0,1.0
2024,4,11,1251902,JMS,ND,0.0,1.0,1.0
2024,4,11,1252306,JNU,AK,0.0,25.0,25.0
2024,4,11,1254404,USA,NC,0.0,5.0,5.0
2024,4,11,1255905,JST,PA,0.0,1.0,1.0
2024,4,11,1275804,KOA,HI,0.0,84.0,84.0
2024,4,11,1281902,KTN,AK,0.0,14.0,14.0
2024,4,11,1288403,LAN,MI,0.0,3.0,3.0
2024,4,11,1288802,LAR,WY,0.0,1.0,1.0
2024,4,11,1288904,LAS,NV,0.0,926.0,926.0
2024,4,11,1289102,LAW,OK,0.0,1.0,1.0
2024,4,11,1289208,LAX,CA,0.0,863.0,863.0
2024,4,11,1289607,LBB,TX,0.0,24.0,24.0
2024,4,11,1289806,LBE,PA,0.0,1.0,1.0
2024,4,11,1289902,LBF,NE,0.0,1.0,1.0
2024,4,11,1290205,LBL,KS,0.0,1.0,1.0
2024,4,11,1291503,LCH,LA,0.0,1.0,1.0
2024,4,11,1291703,LCK,OH,0.0,2.0,2.0
2024,4,11,1294503,LEX,KY,0.0,40.0,40.0
2024,4,11,1295106,LFT,LA,0.0,16.0,16.0
2024,4,11,1295304,LGA,NY,0.0,866.0,866.0
2024,4,11,1295407,LGB,CA,0.0,87.0,87.0
2024,4,11,1298202,LIH,HI,0.0,80.0,80.0
2024,4,11,1299206,LIT,AR,0.0,50.0,50.0
2024,4,11,1302902,LNK,NE,0.0,2.0,2.0
2024,4,11,1306106,LRD,TX,0.0,7.0,7.0
2024,4,11,1307605,LSE,WI,0.0,2.0,2.0
2024,4,11,1312702,LWS,ID,0.0,3.0,3.0
2024,4,11,1315805,MAF,TX,0.0,32.0,32.0
2024,4,11,1318403,MBS,MI,0.0,3.0,3.0
2024,4,11,1319801,MCI,MO,0.0,225.0,225.0
2024,4,11,1320402,MCO,FL,0.0,801.0,801.0
2024,4,11,1321105,MCW,IA,0.0,1.0,1.0
2024,4,11,1323002,MDT,PA,0.0,21.0,21.0
2024,4,11,1323202,MDW,IL,0.0,338.0,338.0
2024,4,11,1324102,MEI,MS,0.0,1.0,1.0
2024,4,11,1324402,MEM,TN,0.0,114.0,114.0
2024,4,11,1325603,MFE,TX,0.0,18.0,18.0
2024,4,11,1326404,MFR,OR,0.0,8.0,8.0
2024,4,11,1327702,MGM,AL,0.0,14.0,14.0
2024,4,11,1329003,MHK,KS,0.0,4.0,4.0
2024,4,11,1329605,MHT,NH,0.0,22.0,22.0
2024,4,11,1330303,MIA,FL,0.0,663.0,663.0
2024,4,11,1334207,MKE,WI,0.0,114.0,114.0
2024,4,11,1336004,MLB,FL,0.0,12.0,12.0
2024,4,11,1336707,MLI,IL,0.0,14.0,14.0
2024,4,11,1337703,MLU,LA,0.0,11.0,11.0
2024,4,11,1342202,MOB,AL,0.0,12.0,12.0
2024,4,11,1343302,MOT,ND,0.0,8.0,8.0
2024,4,11,1345904,MQT,MI,0.0,3.0,3.0
2024,4,11,1347605,MRY,CA,0.0,14.0,14.0
2024,4,11,1348502,MSN,WI,0.0,50.0,50.0
2024,4,11,1348603,MSO,MT,0.0,12.0,12.0
2024,4,11,1348702,MSP,MN,0.0,539.0,539.0
2024,4,11,1349505,MSY,LA,0.0,242.0,242.0
2024,4,11,1350202,MTJ,CO,0.0,7.0,7.0
2024,4,11,1357702,MYR,SC,0.0,63.0,63.0
2024,4,11,1379502,OAJ,NC,0.0,11.0,11.0
2024,4,11,1379610,OAK,CA,0.0,190.0,190.0
2024,4,11,1383002,OGG,HI,0.0,137.0,137.0
2024,4,11,1385103,OKC,OK,0.0,89.0,89.0
2024,4,11,1387102,OMA,NE,0.0,96.0,96.0
2024,4,11,1387306,OME,AK,0.0,1.0,1.0
2024,4,11,1389101,ONT,CA,0.0,138.0,138.0
2024,4,11,1393008,ORD,IL,0.0,1023.0,1023.0
2024,4,11,1393102,ORF,VA,0.0,102.0,102.0
2024,4,11,1393305,ORH,MA,0.0,10.0,10.0
2024,4,11,1397005,OTZ,AK,0.0,2.0,2.0
2024,4,11,1400403,PAE,WA,0.0,6.0,6.0
2024,4,11,1402501,PBG,NY,0.0,2.0,2.0
2024,4,11,1402702,PBI,FL,0.0,175.0,175.0
2024,4,11,1405702,PDX,OR,0.0,290.0,290.0
2024,4,11,1408203,PGD,FL,0.0,36.0,36.0
2024,4,11,1410005,PHL,PA,0.0,518.0,518.0
2024,4,11,1410702,PHX,AZ,0.0,1011.0,1011.0
2024,4,11,1410803,PIA,IL,0.0,16.0,16.0
2024,4,11,1410902,PIB,MS,0.0,1.0,1.0
2024,4,11,1411206,PIE,FL,0.0,41.0,41.0
2024,4,11,1411302,PIH,ID,0.0,1.0,1.0
2024,4,11,1412202,PIT,PA,0.0,202.0,202.0
2024,4,11,1415002,PLN,MI,0.0,1.0,1.0
2024,4,11,1419306,PNS,FL,0.0,56.0,56.0
2024,4,11,1422208,PPG,TT,0.0,2.0,2.0
2024,4,11,1423103,PQI,ME,0.0,3.0,3.0
2024,4,11,1423706,PRC,AZ,0.0,1.0,1.0
2024,4,11,1425203,PSC,WA,0.0,15.0,15.0
2024,4,11,1425404,PSE,PR,0.0,4.0,4.0
2024,4,11,1425605,PSG,AK,0.0,4.0,4.0
2024,4,11,1425902,PSM,NH,0.0,2.0,2.0
2024,4,11,1426204,PSP,CA,0.0,62.0,62.0
2024,4,11,1430706,PVD,RI,0.0,84.0,84.0
2024,4,11,1431402,PVU,UT,0.0,9.0,9.0
2024,4,11,1432105,PWM,ME,0.0,43.0,43.0
2024,4,11,1445702,RAP,SD,0.0,16.0,16.0
2024,4,11,1448703,RDD,CA,0.0,3.0,3.0
2024,4,11,1448903,RDM,OR,0.0,15.0,15.0
2024,4,11,1449202,RDU,NC,0.0,325.0,325.0
2024,4,11,1451202,RFD,IL,0.0,4.0,4.0
2024,4,11,1452002,RHI,WI,0.0,1.0,1.0
2024,4,11,1452401,RIC,VA,0.0,99.0,99.0
2024,4,11,1453403,RIW,WY,0.0,1.0,1.0
2024,4,11,1454303,RKS,WY,0.0,1.0,1.0
2024,4,11,1457002,RNO,NV,0.0,83.0,83.0
2024,4,11,1457406,ROA,VA,0.0,18.0,18.0
2024,4,11,1457607,ROC,NY,0.0,56.0,56.0
2024,4,11,1458805,ROW,NM,0.0,1.0,1.0
2024,4,11,1463303,RST,MN,0.0,2.0,2.0
2024,4,11,1463502,RSW,FL,0.0,180.0,180.0
2024,4,11,1467402,SAF,NM,0.0,4.0,4.0
2024,4,11,1467903,SAN,CA,0.0,451.0,451.0
2024,4,11,1468305,SAT,TX,0.0,194.0,194.0
2024,4,11,1468502,SAV,GA,0.0,94.0,94.0
2024,4,11,1468902,SBA,CA,0.0,38.0,38.0
2024,4,11,1469608,SBN,IN,0.0,22.0,22.0
2024,4,11,1469802,SBP,CA,0.0,19.0,19.0
2024,4,11,1470904,SCC,AK,0.0,6.0,6.0
2024,4,11,1471105,SCE,PA,0.0,1.0,1.0
2024,4,11,1471604,SCK,CA,0.0,3.0,3.0
2024,4,11,1473004,SDF,KY,0.0,117.0,117.0
2024,4,11,1474703,SEA,WA,0.0,835.0,835.0
2024,4,11,1476107,SFB,FL,0.0,43.0,43.0
2024,4,11,1477104,SFO,CA,0.0,553.0,553.0
2024,4,11,1478302,SGF,MO,0.0,37.0,37.0
2024,4,11,1479405,SGU,UT,0.0,6.0,6.0
2024,4,11,1481202,SHR,WY,0.0,1.0,1.0
2024,4,11,1481403,SHV,LA,0.0,22.0,22.0
2024,4,11,1482805,SIT,AK,0.0,8.0,8.0
2024,4,11,1483106,SJC,CA,0.0,240.0,240.0
2024,4,11,1484202,SJT,TX,0.0,1.0,1.0
2024,4,11,1484306,SJU,PR,0.0,197.0,197.0
2024,4,11,1486903,SLC,UT,0.0,486.0,486.0
2024,4,11,1487706,SLN,KS,0.0,1.0,1.0
2024,4,11,1489302,SMF,CA,0.0,243.0,243.0
2024,4,11,1490803,SNA,CA,0.0,210.0,210.0
2024,4,11,1495503,SPN,TT,0.0,1.0,1.0
2024,4,11,1496002,SPS,TX,0.0,3.0,3.0
2024,4,11,1498603,SRQ,FL,0.0,81.0,81.0
2024,4,11,1501606,STL,MO,0.0,315.0,315.0
2024,4,11,1502305,STS,CA,0.0,9.0,9.0
2024,4,11,1502403,STT,VI,0.0,24.0,24.0
2024,4,11,1502704,STX,VI,0.0,6.0,6.0
2024,4,11,1504102,SUN,ID,0.0,2.0,2.0
2024,4,11,1504805,SUX,IA,0.0,1.0,1.0
2024,4,11,1507003,SWF,NY,0.0,2.0,2.0
2024,4,11,1507402,SWO,OK,0.0,1.0,1.0
2024,4,11,1509602,SYR,NY,0.0,55.0,55.0
2024,4,11,1524906,TLH,FL,0.0,23.0,23.0
2024,4,11,1529503,TOL,OH,0.0,2.0,2.0
2024,4,11,1530402,TPA,FL,0.0,392.0,392.0
2024,4,11,1532305,TRI,TN,0.0,12.0,12.0
2024,4,11,1535602,TTN,NJ,0.0,7.0,7.0
2024,4,11,1537002,TUL,OK,0.0,75.0,75.0
2024,4,11,1537604,TUS,AZ,0.0,80.0,80.0
2024,4,11,1538005,TVC,MI,0.0,10.0,10.0
2024,4,11,1538902,TWF,ID,0.0,1.0,1.0
2024,4,11,1540103,TXK,AR,0.0,1.0,1.0
2024,4,11,1541106,TYR,TX,0.0,1.0,1.0
2024,4,11,1541206,TYS,TN,0.0,84.0,84.0
2024,4,11,1556903,VCT,TX,0.0,1.0,1.0
2024,4,11,1560702,VLD,GA,0.0,7.0,7.0
2024,4,11,1562404,VPS,FL,0.0,39.0,39.0
2024,4,11,1584102,WRG,AK,0.0,4.0,4.0
2024,4,11,1591905,XNA,AR,0.0,67.0,67.0
2024,4,11,1599102,YAK,AK,0.0,4.0,4.0
2024,4,11,1621802,YUM,AZ,0.0,4.0,4.0
2024,4,11,1686902,XWA,ND,0.0,3.0,3.0
2024,4,11,1013506,ABE,PA,0.0,298.0,298.0
2024,4,11,1013603,ABI,TX,0.0,136.0,136.0
2024,4,11,1014005,ABQ,NM,0.0,1883.0,1883.0
2024,4,11,1014106,ABR,SD,0.0,58.0,58.0
2024,4,11,1014602,ABY,GA,0.0,74.0,74.0
2024,4,11,1015502,ACT,TX,0.0,85.0,85.0
2024,4,11,1015706,ACV,CA,0.0,174.0,174.0
2024,4,11,1015804,ACY,NJ,0.0,230.0,230.0
2024,4,11,1016506,ADK,AK,0.0,9.0,9.0
2024,4,11,1017004,ADQ,AK,0.0,54.0,54.0
2024,4,11,1018502,AEX,LA,0.0,162.0,162.0
2024,4,11,1020803,AGS,GA,0.0,306.0,306.0
2024,4,11,1025702,ALB,NY,0.0,892.0,892.0
2024,4,11,1027903,AMA,TX,0.0,387.0,387.0
2024,4,11,1029906,ANC,AK,0.0,1079.0,1079.0
2024,4,11,1033302,APN,MI,0.0,52.0,52.0
2024,4,11,1037205,ASE,CO,0.0,402.0,402.0
2024,4,11,1039707,ATL,GA,0.0,26198.0,26198.0
2024,4,11,1040805,ATW,WI,0.0,535.0,535.0
2024,4,11,1042302,AUS,TX,0.0,6462.0,6462.0
2024,4,11,1043106,AVL,NC,0.0,809.0,809.0
2024,4,11,1043405,AVP,PA,0.0,133.0,133.0
2024,4,11,1046602,AZA,AZ,0.0,454.0,454.0
2024,4,11,1046902,AZO,MI,0.0,82.0,82.0
2024,4,11,1052907,BDL,CT,0.0,1711.0,1711.0
2024,4,11,1055102,BET,AK,0.0,54.0,54.0
2024,4,11,1055803,BFF,NE,0.0,52.0,52.0
2024,4,11,1056103,BFL,CA,0.0,253.0,253.0
2024,4,11,1057705,BGM,NY,0.0,27.0,27.0
2024,4,11,1058102,BGR,ME,0.0,289.0,289.0
2024,4,11,1059904,BHM,AL,0.0,1445.0,1445.0
2024,4,11,1062003,BIL,MT,0.0,328.0,328.0
2024,4,11,1062702,BIS,ND,0.0,344.0,344.0
2024,4,11,1063104,BJI,MN,0.0,58.0,58.0
2024,4,11,1066602,BLI,WA,0.0,157.0,157.0
2024,4,11,1067603,BLV,IL,0.0,68.0,68.0
2024,4,11,1068503,BMI,IL,0.0,127.0,127.0
2024,4,11,1069302,BNA,TN,0.0,7667.0,7667.0
2024,4,11,1071302,BOI,ID,0.0,1880.0,1880.0
2024,4,11,1072102,BOS,MA,0.0,10949.0,10949.0
2024,4,11,1072805,BPT,TX,0.0,58.0,58.0
2024,4,11,1073103,BQK,GA,0.0,82.0,82.0
2024,4,11,1073203,BQN,PR,0.0,155.0,155.0
2024,4,11,1073907,BRD,MN,0.0,52.0,52.0
2024,4,11,1074706,BRO,TX,0.0,126.0,126.0
2024,4,11,1075405,BRW,AK,0.0,27.0,27.0
2024,4,11,1077902,BTM,MT,0.0,55.0,55.0
2024,4,11,1078105,BTR,LA,0.0,406.0,406.0
2024,4,11,1078502,BTV,VT,0.0,605.0,605.0
2024,4,11,1079206,BUF,NY,0.0,1646.0,1646.0
2024,4,11,1080003,BUR,CA,0.0,2611.0,2611.0
2024,4,11,1082106,BWI,MD,0.0,7338.0,7338.0
2024,4,11,1084907,BZN,MT,0.0,559.0,559.0
2024,4,11,1086803,CAE,SC,0.0,577.0,577.0
2024,4,11,1087402,CAK,OH,0.0,263.0,263.0
2024,4,11,1091802,CDC,UT,0.0,52.0,52.0
2024,4,11,1092603,CDV,AK,0.0,54.0,54.0
2024,4,11,1098002,CHA,TN,0.0,654.0,654.0
2024,4,11,1099005,CHO,VA,0.0,269.0,269.0
2024,4,11,1099402,CHS,SC,0.0,1828.0,1828.0
2024,4,11,1100303,CID,IA,0.0,641.0,641.0
2024,4,11,1101303,CIU,MI,0.0,58.0,58.0
2024,4,11,1102705,CKB,WV,0.0,9.0,9.0
2024,4,11,1104205,CLE,OH,0.0,3006.0,3006.0
2024,4,11,1104903,CLL,TX,0.0,90.0,90.0
2024,4,11,1105703,CLT,NC,0.0,16220.0,16220.0
2024,4,11,1106606,CMH,OH,0.0,3398.0,3398.0
2024,4,11,1106703,CMI,IL,0.0,84.0,84.0
2024,4,11,1107603,CMX,MI,0.0,58.0,58.0
2024,4,11,1109702,COD,WY,0.0,59.0,59.0
2024,4,11,1110902,COS,CO,0.0,1003.0,1003.0
2024,4,11,1111106,COU,MO,0.0,129.0,129.0
2024,4,11,1112205,CPR,WY,0.0,203.0,203.0
2024,4,11,1114008,CRP,TX,0.0,322.0,322.0
2024,4,11,1114608,CRW,WV,0.0,294.0,294.0
2024,4,11,1115005,CSG,GA,0.0,75.0,75.0
2024,4,11,1119302,CVG,KY,0.0,3018.0,3018.0
2024,4,11,1120302,CWA,WI,0.0,54.0,54.0
2024,4,11,1123302,CYS,WY,0.0,54.0,54.0
2024,4,11,1125203,DAB,FL,0.0,207.0,207.0
2024,4,11,1125904,DAL,TX,0.0,5640.0,5640.0
2024,4,11,1126702,DAY,OH,0.0,588.0,588.0
2024,4,11,1127805,DCA,VA,0.0,10837.0,10837.0
2024,4,11,1128302,DDC,KS,0.0,51.0,51.0
2024,4,11,1128802,DEC,IL,0.0,51.0,51.0
2024,4,11,1129202,DEN,CO,0.0,24194.0,24194.0
2024,4,11,1129806,DFW,TX,0.0,23585.0,23585.0
2024,4,11,1130802,DHN,AL,0.0,71.0,71.0
2024,4,11,1131504,DIK,ND,0.0,54.0,54.0
2024,4,11,1133705,DLH,MN,0.0,186.0,186.0
2024,4,11,1141307,DRO,CO,0.0,332.0,332.0
2024,4,11,1142308,DSM,IA,0.0,1186.0,1186.0
2024,4,11,1143302,DTW,MI,0.0,10377.0,10377.0
2024,4,11,1144705,DVL,ND,0.0,55.0,55.0
2024,4,11,1146802,EAR,NE,0.0,52.0,52.0
2024,4,11,1148102,ECP,FL,0.0,464.0,464.0
2024,4,11,1150305,EGE,CO,0.0,109.0,109.0
2024,4,11,1152505,EKO,NV,0.0,29.0,29.0
2024,4,11,1153706,ELM,NY,0.0,83.0,83.0
2024,4,11,1154005,ELP,TX,0.0,1435.0,1435.0
2024,4,11,1158702,ESC,MI,0.0,58.0,58.0
2024,4,11,1160302,EUG,OR,0.0,598.0,598.0
2024,4,11,1161206,EVV,IN,0.0,178.0,178.0
2024,4,11,1161802,EWR,NJ,0.0,10211.0,10211.0
2024,4,11,1162403,EYW,FL,0.0,650.0,650.0
2024,4,11,1163003,FAI,AK,0.0,192.0,192.0
2024,4,11,1163703,FAR,ND,0.0,553.0,553.0
2024,4,11,1163807,FAT,CA,0.0,1008.0,1008.0
2024,4,11,1164102,FAY,NC,0.0,119.0,119.0
2024,4,11,1164802,FCA,MT,0.0,195.0,195.0
2024,4,11,1169502,FLG,AZ,0.0,200.0,200.0
2024,4,11,1169706,FLL,FL,0.0,6835.0,6835.0
2024,4,11,1172105,FNT,MI,0.0,183.0,183.0
2024,4,11,1172502,FOD,IA,0.0,51.0,51.0
2024,4,11,1177502,FSD,SD,0.0,583.0,583.0
2024,4,11,1177803,FSM,AR,0.0,83.0,83.0
2024,4,11,1182304,FWA,IN,0.0,451.0,451.0
2024,4,11,1186503,GCC,WY,0.0,58.0,58.0
2024,4,11,1186703,GCK,KS,0.0,56.0,56.0
2024,4,11,1188402,GEG,WA,0.0,1408.0,1408.0
2024,4,11,1189802,GFK,ND,0.0,104.0,104.0
2024,4,11,1190502,GGG,TX,0.0,58.0,58.0
2024,4,11,1192102,GJT,CO,0.0,344.0,344.0
2024,4,11,1195302,GNV,FL,0.0,226.0,226.0
2024,4,11,1197302,GPT,MS,0.0,262.0,262.0
2024,4,11,1197705,GRB,WI,0.0,289.0,289.0
2024,4,11,1198002,GRI,NE,0.0,76.0,76.0
2024,4,11,1198202,GRK,TX,0.0,170.0,170.0
2024,4,11,1198603,GRR,MI,0.0,1350.0,1350.0
2024,4,11,1199502,GSO,NC,0.0,889.0,889.0
2024,4,11,1199603,GSP,SC,0.0,1263.0,1263.0
2024,4,11,1200305,GTF,MT,0.0,186.0,186.0
2024,4,11,1200704,GTR,MS,0.0,54.0,54.0
2024,4,11,1201206,GUC,CO,0.0,58.0,58.0
2024,4,11,1201602,GUM,TT,0.0,57.0,57.0
2024,4,11,1209402,HDN,CO,0.0,115.0,115.0
2024,4,11,1211902,HGR,MD,0.0,20.0,20.0
2024,4,11,1212402,HHH,SC,0.0,82.0,82.0
2024,4,11,1212903,HIB,MN,0.0,52.0,52.0
2024,4,11,1215605,HLN,MT,0.0,116.0,116.0
2024,4,11,1217305,HNL,HI,0.0,4585.0,4585.0
2024,4,11,1217705,HOB,NM,0.0,58.0,58.0
2024,4,11,1219103,HOU,TX,0.0,4258.0,4258.0
2024,4,11,1219702,HPN,NY,0.0,906.0,906.0
2024,4,11,1220605,HRL,TX,0.0,380.0,380.0
2024,4,11,1221702,HSV,AL,0.0,660.0,660.0
2024,4,11,1222305,HTS,WV,0.0,18.0,18.0
2024,4,11,1225502,HYS,KS,0.0,51.0,51.0
2024,4,11,1226402,IAD,VA,0.0,4447.0,4447.0
2024,4,11,1226505,IAG,NY,0.0,22.0,22.0
2024,4,11,1226603,IAH,TX,0.0,9198.0,9198.0
2024,4,11,1227805,ICT,KS,0.0,927.0,927.0
2024,4,11,1228002,IDA,ID,0.0,292.0,292.0
2024,4,11,1232305,ILM,NC,0.0,617.0,617.0
2024,4,11,1233502,IMT,MI,0.0,58.0,58.0
2024,4,11,1233904,IND,IN,0.0,3683.0,3683.0
2024,4,11,1234305,INL,MN,0.0,52.0,52.0
2024,4,11,1239103,ISP,NY,0.0,325.0,325.0
2024,4,11,1239703,ITH,NY,0.0,54.0,54.0
2024,4,11,1240203,ITO,HI,0.0,504.0,504.0
2024,4,11,1244102,JAC,WY,0.0,215.0,215.0
2024,4,11,1244807,JAN,MS,0.0,549.0,549.0
2024,4,11,1245102,JAX,FL,0.0,2362.0,2362.0
2024,4,11,1247805,JFK,NY,0.0,9399.0,9399.0
2024,4,11,1251103,JLN,MO,0.0,52.0,52.0
2024,4,11,1251902,JMS,ND,0.0,55.0,55.0
2024,4,11,1252306,JNU,AK,0.0,301.0,301.0
2024,4,11,1254404,USA,NC,0.0,51.0,51.0
2024,4,11,1255905,JST,PA,0.0,58.0,58.0
2024,4,11,1275804,KOA,HI,0.0,1200.0,1200.0
2024,4,11,1281902,KTN,AK,0.0,162.0,162.0
2024,4,11,1288403,LAN,MI,0.0,105.0,105.0
2024,4,11,1288802,LAR,WY,0.0,51.0,51.0
2024,4,11,1288904,LAS,NV,0.0,14798.0,14798.0
2024,4,11,1289102,LAW,OK,0.0,86.0,86.0
2024,4,11,1289208,LAX,CA,0.0,14883.0,14883.0
2024,4,11,1289607,LBB,TX,0.0,481.0,481.0
2024,4,11,1289806,LBE,PA,0.0,37.0,37.0
2024,4,11,1289902,LBF,NE,0.0,52.0,52.0
2024,4,11,1290205,LBL,KS,0.0,51.0,51.0
2024,4,11,1291503,LCH,LA,0.0,86.0,86.0
2024,4,11,1291703,LCK,OH,0.0,49.0,49.0
2024,4,11,1294503,LEX,KY,0.0,720.0,720.0
2024,4,11,1295106,LFT,LA,0.0,268.0,268.0
2024,4,11,1295304,LGA,NY,0.0,12498.0,12498.0
2024,4,11,1295407,LGB,CA,0.0,1370.0,1370.0
2024,4,11,1298202,LIH,HI,0.0,1193.0,1193.0
2024,4,11,1299206,LIT,AR,0.0,990.0,990.0
2024,4,11,1302902,LNK,NE,0.0,223.0,223.0
2024,4,11,1306106,LRD,TX,0.0,144.0,144.0
2024,4,11,1307605,LSE,WI,0.0,50.0,50.0
2024,4,11,1312702,LWS,ID,0.0,87.0,87.0
2024,4,11,1315805,MAF,TX,0.0,795.0,795.0
2024,4,11,1318403,MBS,MI,0.0,188.0,188.0
2024,4,11,1319801,MCI,MO,0.0,3819.0,3819.0
2024,4,11,1320402,MCO,FL,0.0,11847.0,11847.0
2024,4,11,1321105,MCW,IA,0.0,51.0,51.0
2024,4,11,1323002,MDT,PA,0.0,437.0,437.0
2024,4,11,1323202,MDW,IL,0.0,5563.0,5563.0
2024,4,11,1324102,MEI,MS,0.0,51.0,51.0
2024,4,11,1324402,MEM,TN,0.0,1673.0,1673.0
2024,4,11,1325603,MFE,TX,0.0,388.0,388.0
2024,4,11,1326404,MFR,OR,0.0,351.0,351.0
2024,4,11,1327702,MGM,AL,0.0,221.0,221.0
2024,4,11,1329003,MHK,KS,0.0,83.0,83.0
2024,4,11,1329605,MHT,NH,0.0,407.0,407.0
2024,4,11,1330303,MIA,FL,0.0,8315.0,8315.0
2024,4,11,1334207,MKE,WI,0.0,2098.0,2098.0
2024,4,11,1336004,MLB,FL,0.0,225.0,225.0
2024,4,11,1336707,MLI,IL,0.0,356.0,356.0
2024,4,11,1337703,MLU,LA,0.0,153.0,153.0
2024,4,11,1342202,MOB,AL,0.0,193.0,193.0
2024,4,11,1343302,MOT,ND,0.0,189.0,189.0
2024,4,11,1345904,MQT,MI,0.0,57.0,57.0
2024,4,11,1347605,MRY,CA,0.0,416.0,416.0
2024,4,11,1348502,MSN,WI,0.0,909.0,909.0
2024,4,11,1348603,MSO,MT,0.0,277.0,277.0
2024,4,11,1348702,MSP,MN,0.0,9626.0,9626.0
2024,4,11,1349505,MSY,LA,0.0,3987.0,3987.0
2024,4,11,1350202,MTJ,CO,0.0,111.0,111.0
2024,4,11,1357702,MYR,SC,0.0,948.0,948.0
2024,4,11,1379502,OAJ,NC,0.0,150.0,150.0
2024,4,11,1379610,OAK,CA,0.0,2963.0,2963.0
2024,4,11,1383002,OGG,HI,0.0,1977.0,1977.0
2024,4,11,1385103,OKC,OK,0.0,1808.0,1808.0
2024,4,11,1387102,OMA,NE,0.0,1837.0,1837.0
2024,4,11,1387306,OME,AK,0.0,27.0,27.0
2024,4,11,1389101,ONT,CA,0.0,2075.0,2075.0
2024,4,11,1393008,ORD,IL,0.0,21409.0,21409.0
2024,4,11,1393102,ORF,VA,0.0,1689.0,1689.0
2024,4,11,1393305,ORH,MA,0.0,105.0,105.0
2024,4,11,1396403,OTH,OR,0.0,17.0,17.0
2024,4,11,1397005,OTZ,AK,0.0,27.0,27.0
2024,4,11,1400403,PAE,WA,0.0,72.0,72.0
2024,4,11,1402501,PBG,NY,0.0,43.0,43.0
2024,4,11,1402702,PBI,FL,0.0,2354.0,2354.0
2024,4,11,1405702,PDX,OR,0.0,4578.0,4578.0
2024,4,11,1408203,PGD,FL,0.0,503.0,503.0
2024,4,11,1410005,PHL,PA,0.0,7078.0,7078.0
2024,4,11,1410702,PHX,AZ,0.0,15813.0,15813.0
2024,4,11,1410803,PIA,IL,0.0,298.0,298.0
2024,4,11,1410902,PIB,MS,0.0,51.0,51.0
2024,4,11,1411206,PIE,FL,0.0,585.0,585.0
2024,4,11,1411302,PIH,ID,0.0,45.0,45.0
2024,4,11,1412202,PIT,PA,0.0,3181.0,3181.0
2024,4,11,1415002,PLN,MI,0.0,52.0,52.0
2024,4,11,1419306,PNS,FL,0.0,909.0,909.0
2024,4,11,1422208,PPG,TT,0.0,6.0,6.0
2024,4,11,1423103,PQI,ME,0.0,27.0,27.0
2024,4,11,1423706,PRC,AZ,0.0,58.0,58.0
2024,4,11,1425203,PSC,WA,0.0,487.0,487.0
2024,4,11,1425404,PSE,PR,0.0,28.0,28.0
